,obs,acts,infos,terminal,rews
86,"[ 5  2  7  4  6 10  9  6  8  8  9  4  8 14 13 14  9  5  0  1 15  5 11  5
  4  7  8  1  6 13  4  7  1  7  8 14  8  5 10 15  1  1  4  0 12  1  2  6
  8  8  9  6  7 12  5  6  6  8 11  8  8 13  6 15 11  5 11 14 10  6  0  1
 15  7  7 14  3  5  3  3  9 12 10  8  2 14  3 12 10  1 12 12  9  7 10  7
  2  2 11  2 14]","[1 3 1 1 2 3 2 3 0 3 1 0 3 0 0 0 3 2 2 2 1 3 0 2 1 2 0 3 0 3 1 1 2 3 3 3 1
 2 0 3 0 0 3 0 0 1 0 1 3 1 0 0 0 2 0 0 2 0 2 1 2 0 1 1 1 0 3 0 0 3 2 2 2 2
 3 1 1 2 2 3 3 0 1 1 1 1 3 3 3 3 0 0 2 3 1 3 3 0 1 1]",,True,"[15.69945203 73.29939418 86.71761458 15.70186404  5.90836122  2.15844943
 70.90725778  5.90836122 60.11150117 60.21150117 70.90725778 15.70186404
 60.21150117 18.28249672 21.33391107 18.28249672 70.90725778 15.69945203
 37.55401188 95.17143064 18.44045099 15.69945203 97.09098522 15.69945203
 15.70186404 86.71761458 60.21150117 95.17143064  5.90836122 21.33391107
 15.70186404 86.71761458 95.17143064 86.71761458 60.21150117 18.28249672
 60.21150117 15.69945203  2.15844943 18.44045099 95.07143064 95.17143064
 15.70186404 37.55401188 83.34426408 95.17143064 73.29939418  5.90836122
 60.11150117 60.21150117 70.90725778  5.90836122 86.71761458 83.34426408
 15.69945203  5.80836122  5.90836122 60.21150117 97.09098522 60.11150117
 60.21150117 21.33391107  5.90836122 18.44045099 97.09098522 15.69945203
 97.09098522 18.28249672  2.15844943  5.90836122 37.55401188 95.17143064
 18.44045099 86.61761458 86.71761458 18.28249672 59.96584842 15.69945203
 59.86584842 59.96584842 70.90725778 83.34426408  2.15844943 60.21150117
 73.29939418 18.28249672 59.96584842 83.34426408  2.15844943 95.17143064
 83.24426408 83.34426408 70.90725778 86.71761458  2.15844943 86.71761458
 73.19939418 73.29939418 97.09098522 73.29939418]"
87,"[ 9 14  1  4 11  8 12 11 11  8 14  5  6 12 12  7  8  6  6  6  0  2  7  5
  3  2 12 11  3  3 15 14  8  5 12 13  5  2  3  9 14  9 10  6  5  2  3 10
  9  8 14  3  1 13  9  8  9  7 11  4  8  7 15  2  4  6  9  3  1 11  9 13
 10 15  3  2  0  5 11  3 15 13 13  7 14  3 14 11 10 15 11  8 13  2  6  7
  1  2  7  4 15]","[0 3 2 0 0 3 1 2 3 2 0 0 3 3 2 3 0 2 3 3 0 3 2 1 2 3 2 2 2 1 1 3 2 2 1 2 3
 2 0 0 2 2 2 1 2 1 3 1 3 0 2 3 1 2 3 2 1 1 0 3 3 3 0 3 1 2 3 0 0 0 1 3 0 1
 0 0 3 3 1 0 3 0 0 1 2 1 0 1 2 1 0 2 0 0 3 3 1 1 2 0]",,True,"[70.90725778 18.28249672 95.17143064 15.70186404 97.09098522 60.21150117
 83.34426408 96.99098522 97.09098522 60.21150117 18.28249672 15.69945203
  5.90836122 83.24426408 83.34426408 86.71761458 60.21150117  5.80836122
  5.80836122  5.90836122 37.55401188 73.29939418 86.71761458 15.69945203
 59.96584842 73.29939418 83.34426408 97.09098522 59.86584842 59.96584842
 18.44045099 18.28249672 60.21150117 15.69945203 83.34426408 21.33391107
 15.69945203 73.29939418 59.96584842 70.90725778 18.28249672 70.90725778
  2.15844943  5.90836122 15.69945203 73.29939418 59.96584842  2.15844943
 70.90725778 60.21150117 18.28249672 59.96584842 95.17143064 21.33391107
 70.90725778 60.21150117 70.90725778 86.71761458 97.09098522 15.70186404
 60.21150117 86.71761458 18.44045099 73.29939418 15.70186404  5.90836122
 70.90725778 59.96584842 95.17143064 97.09098522 70.90725778 21.33391107
  2.15844943 18.44045099 59.96584842 73.29939418 37.55401188 15.69945203
 97.09098522 59.96584842 18.44045099 21.23391107 21.33391107 86.71761458
 18.28249672 59.96584842 18.28249672 97.09098522  2.15844943 18.44045099
 97.09098522 60.21150117 21.33391107 73.29939418  5.90836122 86.71761458
 95.17143064 73.29939418 86.71761458 15.70186404]"
88,"[12 14 12  5  6  8 10 15 12  2  4 15  7  5  6 13 13  4  8 14  5 15 13 12
  9  0  1 11  9 12  8  0  9  8  4  5  0  4 13  6  0  5 14 10 13  9  7 10
 15  0 12 14  3 12  1 14  7  2  5  3 12  8 11  7  3 11 11  7 15  2  0  1
  7  2  6  2  7  8  1 11 12  8  8  4 13  6  7 14  9  0 12  4  4 14  4 12
 12 13 13  4  4]","[0 2 2 0 3 0 2 3 3 1 3 1 1 0 2 2 3 3 0 2 1 2 1 1 1 2 2 3 0 1 2 1 3 1 2 3 0
 2 0 0 2 2 1 3 3 0 2 1 2 2 3 3 0 0 0 1 1 0 1 1 0 1 2 0 2 2 2 1 3 0 3 0 3 1
 2 1 2 0 1 3 3 1 1 2 0 0 0 0 1 2 1 2 3 2 2 3 0 2 3 2]",,True,"[83.34426408 18.28249672 83.34426408 15.69945203  5.90836122 60.21150117
  2.15844943 18.44045099 83.34426408 73.29939418 15.70186404 18.44045099
 86.71761458 15.69945203  5.90836122 21.23391107 21.33391107 15.70186404
 60.21150117 18.28249672 15.69945203 18.44045099 21.33391107 83.34426408
 70.90725778 37.55401188 95.17143064 97.09098522 70.90725778 83.34426408
 60.21150117 37.55401188 70.90725778 60.21150117 15.70186404 15.69945203
 37.55401188 15.70186404 21.33391107  5.90836122 37.55401188 15.69945203
 18.28249672  2.15844943 21.33391107 70.90725778 86.71761458  2.15844943
 18.44045099 37.55401188 83.34426408 18.28249672 59.96584842 83.34426408
 95.17143064 18.28249672 86.71761458 73.29939418 15.69945203 59.96584842
 83.34426408 60.21150117 97.09098522 86.71761458 59.96584842 96.99098522
 97.09098522 86.71761458 18.44045099 73.29939418 37.55401188 95.17143064
 86.71761458 73.29939418  5.90836122 73.29939418 86.71761458 60.21150117
 95.17143064 97.09098522 83.34426408 60.11150117 60.21150117 15.70186404
 21.33391107  5.90836122 86.71761458 18.28249672 70.90725778 37.55401188
 83.34426408 15.60186404 15.70186404 18.28249672 15.70186404 83.24426408
 83.34426408 21.23391107 21.33391107 15.60186404]"
89,"[ 1  0  2  9  1  9  9  1 13  5  5 14  3  5 13  1  2  6  9  6  8  3  1  3
  8  9  9  4 11  6  9  8 11  4  1  7 14 13 10  5  5  5 15 11 14 11  9  4
  2  1  4 13 12  1 13  2 14 10 14  4  1 11  8  0  7 12 14  2 11  1 15 15
 13 10  5  8  9 13  0 12  8 14  7  7  5 10  2  7  7  5 11 14 12 12  1  3
 14 15  8  7  2]","[1 0 1 3 3 0 3 1 1 0 2 0 0 2 3 0 3 2 3 0 2 1 1 0 3 1 0 2 3 3 0 0 3 2 0 0 2
 3 1 3 2 3 0 0 2 0 2 1 0 3 2 3 2 1 0 1 2 1 2 0 2 2 3 2 1 0 1 3 1 3 2 1 1 3
 2 1 2 2 3 2 3 0 2 3 3 3 0 0 2 1 3 0 0 1 0 2 2 3 2 0]",,True,"[95.17143064 37.55401188 73.29939418 70.90725778 95.17143064 70.80725778
 70.90725778 95.17143064 21.33391107 15.59945203 15.69945203 18.28249672
 59.96584842 15.69945203 21.33391107 95.17143064 73.29939418  5.90836122
 70.90725778  5.90836122 60.21150117 59.96584842 95.17143064 59.96584842
 60.21150117 70.80725778 70.90725778 15.70186404 97.09098522  5.90836122
 70.90725778 60.21150117 97.09098522 15.70186404 95.17143064 86.71761458
 18.28249672 21.33391107  2.15844943 15.59945203 15.59945203 15.69945203
 18.44045099 97.09098522 18.28249672 97.09098522 70.90725778 15.70186404
 73.29939418 95.17143064 15.70186404 21.33391107 83.34426408 95.17143064
 21.33391107 73.29939418 18.28249672  2.15844943 18.28249672 15.70186404
 95.17143064 97.09098522 60.21150117 37.55401188 86.71761458 83.34426408
 18.28249672 73.29939418 97.09098522 95.17143064 18.34045099 18.44045099
 21.33391107  2.15844943 15.69945203 60.21150117 70.90725778 21.33391107
 37.55401188 83.34426408 60.21150117 18.28249672 86.61761458 86.71761458
 15.69945203  2.15844943 73.29939418 86.61761458 86.71761458 15.69945203
 97.09098522 18.28249672 83.24426408 83.34426408 95.17143064 59.96584842
 18.28249672 18.44045099 60.21150117 86.71761458]"
90,"[ 3 11  5  1 12  3  9 13 13  4 11 15 14  6 15  9 13  7  5  8  3 11  3  8
  8  3  4  0  2  8  8  1  5 10  6 13 11 14 15 14  1  8  6  0  6  6  0 14
  0 15  4 11 10  1 15  9  1 15 11  4 14  3  1  2  1 14 11  3 12 13  4 14
 14  3 15 13 15  8  8 10 11 12  0  4  1 15  4  9  8 14  1  9  4  6  1 12
  1  7 15 10 12]","[2 1 2 0 2 3 3 0 0 2 2 2 0 3 2 2 3 2 0 1 1 1 3 1 1 3 1 1 1 3 3 3 3 0 3 0 2
 2 1 2 1 1 1 0 1 0 3 3 2 2 2 3 2 3 2 3 3 3 1 0 1 1 1 3 3 1 3 2 0 0 3 3 0 2
 3 1 3 0 0 0 0 2 1 1 3 2 3 0 3 1 1 1 2 3 1 0 2 1 3 3]",,True,"[59.96584842 97.09098522 15.69945203 95.17143064 83.34426408 59.96584842
 70.90725778 21.23391107 21.33391107 15.70186404 97.09098522 18.44045099
 18.28249672  5.90836122 18.44045099 70.90725778 21.33391107 86.71761458
 15.69945203 60.21150117 59.96584842 97.09098522 59.96584842 60.11150117
 60.21150117 59.96584842 15.70186404 37.55401188 73.29939418 60.11150117
 60.21150117 95.17143064 15.69945203  2.15844943  5.90836122 21.33391107
 97.09098522 18.28249672 18.44045099 18.28249672 95.17143064 60.21150117
  5.90836122 37.55401188  5.80836122  5.90836122 37.55401188 18.28249672
 37.55401188 18.44045099 15.70186404 97.09098522  2.15844943 95.17143064
 18.44045099 70.90725778 95.17143064 18.44045099 97.09098522 15.70186404
 18.28249672 59.96584842 95.17143064 73.29939418 95.17143064 18.28249672
 97.09098522 59.96584842 83.34426408 21.33391107 15.70186404 18.18249672
 18.28249672 59.96584842 18.44045099 21.33391107 18.44045099 60.11150117
 60.21150117  2.15844943 97.09098522 83.34426408 37.55401188 15.70186404
 95.17143064 18.44045099 15.70186404 70.90725778 60.21150117 18.28249672
 95.17143064 70.90725778 15.70186404  5.90836122 95.17143064 83.34426408
 95.17143064 86.71761458 18.44045099  2.15844943]"
91,"[ 7 10 15  2  6  4 12 13  4 13  3  6 11 13  0  0 13  8  4  7 13 15  5  5
 13  4 13  4 10 10  3  7  4 13  4 14 14  0  1 13  4  1 14  7 11  0  4  0
  2  3  2  7  6  2 11  0  1 14  2  2  3  3 12  2  3  0 13 12 14  2  8 15
  8  6 11 10  8 11  4  8 10  7 10 14  3  9  1  6  5  7  7 11 13 13  9 13
  0  4  7  8 13]","[0 3 3 3 3 1 1 3 2 2 1 0 2 0 3 1 3 3 0 3 2 3 1 0 3 3 1 1 3 0 3 1 1 1 0 1 1
 1 0 0 3 0 0 1 3 3 2 3 2 0 0 2 0 0 3 2 1 1 2 3 3 2 0 3 1 1 1 3 1 3 2 3 2 3
 0 3 3 0 1 0 0 2 0 2 0 2 0 2 0 0 2 2 2 1 1 3 3 2 3 0]",,True,"[86.71761458  2.15844943 18.44045099 73.29939418  5.90836122 15.70186404
 83.34426408 21.33391107 15.70186404 21.33391107 59.96584842  5.90836122
 97.09098522 21.33391107 37.45401188 37.55401188 21.33391107 60.21150117
 15.70186404 86.71761458 21.33391107 18.44045099 15.59945203 15.69945203
 21.33391107 15.70186404 21.33391107 15.70186404  2.05844943  2.15844943
 59.96584842 86.71761458 15.70186404 21.33391107 15.70186404 18.18249672
 18.28249672 37.55401188 95.17143064 21.33391107 15.70186404 95.17143064
 18.28249672 86.71761458 97.09098522 37.55401188 15.70186404 37.55401188
 73.29939418 59.96584842 73.29939418 86.71761458  5.90836122 73.29939418
 97.09098522 37.55401188 95.17143064 18.28249672 73.19939418 73.29939418
 59.86584842 59.96584842 83.34426408 73.29939418 59.96584842 37.55401188
 21.33391107 83.34426408 18.28249672 73.29939418 60.21150117 18.44045099
 60.21150117  5.90836122 97.09098522  2.15844943 60.21150117 97.09098522
 15.70186404 60.21150117  2.15844943 86.71761458  2.15844943 18.28249672
 59.96584842 70.90725778 95.17143064  5.90836122 15.69945203 86.61761458
 86.71761458 97.09098522 21.23391107 21.33391107 70.90725778 21.33391107
 37.55401188 15.70186404 86.71761458 60.21150117]"
92,"[ 8 10  5  7  8  5  3 13 10  2 13  9 15  3 15 10 10  4 11  1  0  2 12  9
  6  0  3 13 12  0  0  0  0  3 13  1  2  2 15  4 13 11 12  3 13  8 13  9
  9 11 11  1  1  7  6  0  4 14  5 11 15  5  1 10  4  9  0  3  9  7 15  6
 15 13 12 11 14  5 15  8 10  4  2 15 15  7 10  0 14  7  8 10  5  8  2  1
  7  1 10  0  4]","[0 1 3 2 1 1 3 2 0 2 0 3 3 3 1 1 3 3 3 2 0 1 0 1 3 2 2 3 3 3 1 1 1 3 0 0 1
 1 1 2 2 0 0 2 2 1 0 0 1 1 3 1 0 0 0 0 3 3 3 1 1 2 0 1 2 0 0 1 1 1 1 3 3 2
 0 1 1 2 3 3 3 0 0 1 3 3 2 0 1 3 3 0 0 2 1 1 3 1 2 0]",,True,"[60.21150117  2.15844943 15.69945203 86.71761458 60.21150117 15.69945203
 59.96584842 21.33391107  2.15844943 73.29939418 21.33391107 70.90725778
 18.44045099 59.96584842 18.44045099  2.05844943  2.15844943 15.70186404
 97.09098522 95.17143064 37.55401188 73.29939418 83.34426408 70.90725778
  5.90836122 37.55401188 59.96584842 21.33391107 83.34426408 37.45401188
 37.45401188 37.45401188 37.55401188 59.96584842 21.33391107 95.17143064
 73.19939418 73.29939418 18.44045099 15.70186404 21.33391107 97.09098522
 83.34426408 59.96584842 21.33391107 60.21150117 21.33391107 70.80725778
 70.90725778 96.99098522 97.09098522 95.07143064 95.17143064 86.71761458
  5.90836122 37.55401188 15.70186404 18.28249672 15.69945203 97.09098522
 18.44045099 15.69945203 95.17143064  2.15844943 15.70186404 70.90725778
 37.55401188 59.96584842 70.90725778 86.71761458 18.44045099  5.90836122
 18.44045099 21.33391107 83.34426408 97.09098522 18.28249672 15.69945203
 18.44045099 60.21150117  2.15844943 15.70186404 73.29939418 18.34045099
 18.44045099 86.71761458  2.15844943 37.55401188 18.28249672 86.71761458
 60.21150117  2.15844943 15.69945203 60.21150117 73.29939418 95.17143064
 86.71761458 95.17143064  2.15844943 37.55401188]"
93,"[13  6  8 15  4 10  4  0 11 14 12 15  1  9  0 13  1  3 13  2 14  6 15  2
  9  1  4  0 11 11 13  2  9  6  8  7  1  0  3 13  2  1  3  7 10  4  2  5
  5  6  9 11 12 14 13  9 13 13  4  6  7  4  6  4 14  2  7  7  4  4  8 11
  8  4  5  8  6  0  5  0 12 14  7  1  6  0  3  2  7 15  9  4 12  4 10  6
  5  7 13  3  9]","[2 3 1 2 0 1 1 2 3 2 0 2 1 1 3 1 2 3 2 0 1 3 2 2 3 0 3 0 0 0 0 3 3 3 3 2 1
 3 1 0 1 2 2 3 1 2 0 1 3 0 1 1 1 2 2 1 0 1 3 3 2 3 0 1 0 3 1 0 3 0 3 3 0 2
 1 0 3 1 0 0 3 1 2 3 2 0 1 1 2 1 0 3 2 0 2 2 2 0 0 1]",,True,"[21.33391107  5.90836122 60.21150117 18.44045099 15.70186404  2.15844943
 15.70186404 37.55401188 97.09098522 18.28249672 83.34426408 18.44045099
 95.17143064 70.90725778 37.55401188 21.33391107 95.17143064 59.96584842
 21.33391107 73.29939418 18.28249672  5.90836122 18.44045099 73.29939418
 70.90725778 95.17143064 15.70186404 37.55401188 96.99098522 97.09098522
 21.33391107 73.29939418 70.90725778  5.90836122 60.21150117 86.71761458
 95.17143064 37.55401188 59.96584842 21.33391107 73.29939418 95.17143064
 59.96584842 86.71761458  2.15844943 15.70186404 73.29939418 15.59945203
 15.69945203  5.90836122 70.90725778 97.09098522 83.34426408 18.28249672
 21.33391107 70.90725778 21.23391107 21.33391107 15.70186404  5.90836122
 86.71761458 15.70186404  5.90836122 15.70186404 18.28249672 73.29939418
 86.61761458 86.71761458 15.60186404 15.70186404 60.21150117 97.09098522
 60.21150117 15.70186404 15.69945203 60.21150117  5.90836122 37.55401188
 15.69945203 37.55401188 83.34426408 18.28249672 86.71761458 95.17143064
  5.90836122 37.55401188 59.96584842 73.29939418 86.71761458 18.44045099
 70.90725778 15.70186404 83.34426408 15.70186404  2.15844943  5.90836122
 15.69945203 86.71761458 21.33391107 59.96584842]"
94,"[ 2 12 10  8  4  3 14 10  0  4  5  3  5  6  0 14  9 15  6  1  1 11  3  0
 12 10  1 10  3  4  7  6  3 12  2 13 12  2  5  3  7 13  0 14  7  6 12  2
 14 11 11 14 12 14 12  2  8 13  6  3  4  1  5  6 12  8  2 13  8 13  5 10
  3 15 13  3 13 10  1  9  0 12  7  4 11 12  7 10  8 14 15  2  3  0  4  8
  6  0  7  6  4]","[0 1 0 1 2 2 0 3 0 2 0 0 3 3 3 0 1 2 2 1 2 2 3 3 1 0 0 1 3 2 2 3 0 0 1 1 3
 0 3 3 1 0 2 1 1 1 3 3 3 2 2 1 3 0 3 3 1 1 0 2 3 3 3 1 2 1 2 3 3 1 3 0 1 3
 3 0 2 0 0 3 2 0 2 3 0 0 0 1 1 1 0 0 3 0 3 0 3 2 1 1]",,True,"[73.29939418 83.34426408  2.15844943 60.21150117 15.70186404 59.96584842
 18.28249672  2.15844943 37.55401188 15.70186404 15.69945203 59.96584842
 15.69945203  5.90836122 37.55401188 18.28249672 70.90725778 18.44045099
  5.90836122 95.07143064 95.17143064 97.09098522 59.96584842 37.55401188
 83.34426408  2.15844943 95.17143064  2.15844943 59.96584842 15.70186404
 86.71761458  5.90836122 59.96584842 83.34426408 73.29939418 21.33391107
 83.34426408 73.29939418 15.69945203 59.96584842 86.71761458 21.33391107
 37.55401188 18.28249672 86.71761458  5.90836122 83.34426408 73.29939418
 18.28249672 96.99098522 97.09098522 18.28249672 83.34426408 18.28249672
 83.34426408 73.29939418 60.21150117 21.33391107  5.90836122 59.96584842
 15.70186404 95.17143064 15.69945203  5.90836122 83.34426408 60.21150117
 73.29939418 21.33391107 60.21150117 21.33391107 15.69945203  2.15844943
 59.96584842 18.44045099 21.33391107 59.96584842 21.33391107  2.15844943
 95.17143064 70.90725778 37.55401188 83.34426408 86.71761458 15.70186404
 97.09098522 83.34426408 86.71761458  2.15844943 60.21150117 18.28249672
 18.44045099 73.29939418 59.96584842 37.55401188 15.70186404 60.21150117
  5.90836122 37.55401188 86.71761458  5.90836122]"
95,"[ 2 11 12 15  8  0 13 15  0 10  3  2 12 13 11  3 12  0  7 13  8 12  9  3
  2  2  8 12  4  2 14 14 13 14  2 14 11 12  7  0  4 15  5  8  2  0 11  1
  5 12  0  2 14 12 10  0  8 11  0 11 14 13 14 13 15 11  7  9  8 15  2 12
  9 11 13  2  5 12  7 14  0 13 10  5  3  2 12  3  7 13  5  6  7  6  0  3
  2 15  6  8 13]","[1 1 2 2 2 0 2 1 2 2 2 0 1 0 2 1 1 2 2 1 2 0 0 3 0 0 0 3 0 2 0 1 1 1 2 2 0
 2 1 0 0 3 2 2 2 2 0 3 2 1 3 1 2 0 3 2 2 1 2 3 2 1 0 3 1 1 3 2 1 2 3 1 0 3
 2 0 1 0 2 2 0 0 1 2 1 1 2 2 0 0 3 1 2 0 1 0 0 3 3 0]",,True,"[73.29939418 97.09098522 83.34426408 18.44045099 60.21150117 37.55401188
 21.33391107 18.44045099 37.55401188  2.15844943 59.96584842 73.29939418
 83.34426408 21.33391107 97.09098522 59.96584842 83.34426408 37.55401188
 86.71761458 21.33391107 60.21150117 83.34426408 70.90725778 59.96584842
 73.19939418 73.29939418 60.21150117 83.34426408 15.70186404 73.29939418
 18.18249672 18.28249672 21.33391107 18.28249672 73.29939418 18.28249672
 97.09098522 83.34426408 86.71761458 37.55401188 15.70186404 18.44045099
 15.69945203 60.21150117 73.29939418 37.55401188 97.09098522 95.17143064
 15.69945203 83.34426408 37.55401188 73.29939418 18.28249672 83.34426408
  2.15844943 37.55401188 60.21150117 97.09098522 37.55401188 97.09098522
 18.28249672 21.33391107 18.28249672 21.33391107 18.44045099 97.09098522
 86.71761458 70.90725778 60.21150117 18.44045099 73.29939418 83.34426408
 70.90725778 97.09098522 21.33391107 73.29939418 15.69945203 83.34426408
 86.71761458 18.28249672 37.55401188 21.33391107  2.15844943 15.69945203
 59.96584842 73.29939418 83.34426408 59.96584842 86.71761458 21.33391107
 15.69945203  5.90836122 86.71761458  5.90836122 37.55401188 59.96584842
 73.29939418 18.44045099  5.90836122 60.21150117]"
96,"[ 0 12 10  0  9 15 15  6  4  0 13 12  5  7  6  8 11 15  1 11  7 11  2 14
  1 14 14 14  3  5  5  3  6 15 10  8 13 10 13 10 15 15  3  5  8  5 12 12
  8  8  3 12 12  7  0  6  7 11  5 14  5 14 10  0 13  5 11  4  0  7 12  1
  9 13  0  8 11  3  6  0  7 14 13 13 15  4  3  5 10 10  9  4  9  5 15 15
  6 15  8  8 15]","[3 2 2 0 0 0 3 2 3 1 2 3 1 1 3 0 2 1 1 2 3 3 2 1 3 0 3 1 0 3 2 2 1 3 0 0 2
 1 1 0 2 1 2 2 0 3 3 2 3 3 0 1 3 0 0 1 3 3 1 0 0 3 3 1 3 2 1 1 0 1 3 3 3 1
 1 0 0 2 0 0 2 0 1 0 0 3 3 3 3 0 2 0 3 0 0 3 3 1 3 3]",,True,"[37.55401188 83.34426408  2.15844943 37.55401188 70.90725778 18.34045099
 18.44045099  5.90836122 15.70186404 37.55401188 21.33391107 83.34426408
 15.69945203 86.71761458  5.90836122 60.21150117 97.09098522 18.44045099
 95.17143064 97.09098522 86.71761458 97.09098522 73.29939418 18.28249672
 95.17143064 18.18249672 18.18249672 18.28249672 59.96584842 15.59945203
 15.69945203 59.96584842  5.90836122 18.44045099  2.15844943 60.21150117
 21.33391107  2.15844943 21.33391107  2.15844943 18.34045099 18.44045099
 59.96584842 15.69945203 60.21150117 15.69945203 83.24426408 83.34426408
 60.11150117 60.21150117 59.96584842 83.24426408 83.34426408 86.71761458
 37.55401188  5.90836122 86.71761458 97.09098522 15.69945203 18.28249672
 15.69945203 18.28249672  2.15844943 37.55401188 21.33391107 15.69945203
 97.09098522 15.70186404 37.55401188 86.71761458 83.34426408 95.17143064
 70.90725778 21.33391107 37.55401188 60.21150117 97.09098522 59.96584842
  5.90836122 37.55401188 86.71761458 18.28249672 21.23391107 21.33391107
 18.44045099 15.70186404 59.96584842 15.69945203  2.05844943  2.15844943
 70.90725778 15.70186404 70.90725778 15.69945203 18.34045099 18.44045099
  5.90836122 18.44045099 60.11150117 60.21150117]"
97,"[ 7  2  0 11  4  5  5  8  2  4  0 11 10  6 12  5  8  4  1  5 10  5 13 14
  1  0 10  1 14 12  5  5 15  1  8 13  3  1  1  7 15  4 13  9  0  2 12  6
  8  9  1  1 10  3 10  3  8  1  0  3 14 11  4  0  3 10  8  4  9  1  8  9
  0 11  3  3 14 14 13  2  9 14  1  5  9 11  2 15 15 13  5  1  3  5 11 14
  4 13  7 10  5]","[2 3 0 0 2 2 2 2 1 3 3 3 0 2 2 3 1 0 1 2 3 1 0 1 0 0 3 1 3 2 1 1 2 0 3 0 0
 1 3 3 1 3 3 3 3 3 0 1 3 2 0 3 0 2 0 0 2 2 3 2 0 1 1 0 1 3 1 0 1 0 3 3 3 3
 3 3 2 2 1 3 2 2 3 2 3 1 0 2 2 0 3 2 1 2 3 2 1 2 1 1]",,True,"[86.71761458 73.29939418 37.55401188 97.09098522 15.70186404 15.59945203
 15.69945203 60.21150117 73.29939418 15.70186404 37.55401188 97.09098522
  2.15844943  5.90836122 83.34426408 15.69945203 60.21150117 15.70186404
 95.17143064 15.69945203  2.15844943 15.69945203 21.33391107 18.28249672
 95.17143064 37.55401188  2.15844943 95.17143064 18.28249672 83.34426408
 15.59945203 15.69945203 18.44045099 95.17143064 60.21150117 21.33391107
 59.96584842 95.07143064 95.17143064 86.71761458 18.44045099 15.70186404
 21.33391107 70.90725778 37.55401188 73.29939418 83.34426408  5.90836122
 60.21150117 70.90725778 95.07143064 95.17143064  2.15844943 59.96584842
  2.15844943 59.96584842 60.21150117 95.17143064 37.55401188 59.96584842
 18.28249672 97.09098522 15.70186404 37.55401188 59.96584842  2.15844943
 60.21150117 15.70186404 70.90725778 95.17143064 60.21150117 70.90725778
 37.55401188 97.09098522 59.86584842 59.96584842 18.18249672 18.28249672
 21.33391107 73.29939418 70.90725778 18.28249672 95.17143064 15.69945203
 70.90725778 97.09098522 73.29939418 18.34045099 18.44045099 21.33391107
 15.69945203 95.17143064 59.96584842 15.69945203 97.09098522 18.28249672
 15.70186404 21.33391107 86.71761458  2.15844943]"
98,"[12  2  7 14  4 10 13 12  0 10  8  3  4 13 11 15  2 13  1 10 10 12  2 14
  0  5 13  0 10 15  8  7  2 13 13  3 10  8  8  5 11 12  9 15  2  5 10  4
 11  7  5  9 13 10  5  1  4 14 11  7  7 14 12 12 10 13 15 12  8  8  6  7
  7  6  8  7  6  5 11 15  2 12  5  0 10  3  5  6 13 11 13  4  2 11  7 15
  6 11  3  3  0]","[2 2 2 1 0 3 0 0 0 2 2 3 3 1 2 3 3 2 1 1 3 3 3 0 1 2 2 0 1 0 3 0 2 2 3 0 0
 0 0 1 0 2 3 3 0 0 0 1 2 2 3 1 1 3 3 3 2 2 2 3 1 3 1 2 0 3 2 1 2 0 0 1 0 0
 1 2 2 2 1 2 2 1 2 0 0 0 3 2 2 1 2 0 3 2 1 0 1 0 2 2]",,True,"[83.34426408 73.29939418 86.71761458 18.28249672 15.70186404  2.15844943
 21.33391107 83.34426408 37.55401188  2.15844943 60.21150117 59.96584842
 15.70186404 21.33391107 97.09098522 18.44045099 73.29939418 21.33391107
 95.17143064  2.05844943  2.15844943 83.34426408 73.29939418 18.28249672
 37.55401188 15.69945203 21.33391107 37.55401188  2.15844943 18.44045099
 60.21150117 86.71761458 73.29939418 21.23391107 21.33391107 59.96584842
  2.15844943 60.11150117 60.21150117 15.69945203 97.09098522 83.34426408
 70.90725778 18.44045099 73.29939418 15.69945203  2.15844943 15.70186404
 97.09098522 86.71761458 15.69945203 70.90725778 21.33391107  2.15844943
 15.69945203 95.17143064 15.70186404 18.28249672 97.09098522 86.61761458
 86.71761458 18.28249672 83.24426408 83.34426408  2.15844943 21.33391107
 18.44045099 83.34426408 60.11150117 60.21150117  5.90836122 86.61761458
 86.71761458  5.90836122 60.21150117 86.71761458  5.90836122 15.69945203
 97.09098522 18.44045099 73.29939418 83.34426408 15.69945203 37.55401188
  2.15844943 59.96584842 15.69945203  5.90836122 21.33391107 97.09098522
 21.33391107 15.70186404 73.29939418 97.09098522 86.71761458 18.44045099
  5.90836122 97.09098522 59.86584842 59.96584842]"
